"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VEHICYB","VEHICYB_","VEHICYR","VEHICYR_","VEHBSNZ","VEHBSNZ_","VEHNEWU","VEHNEWU_","VEHGFTC","VEHGFTC_","VEHPURMO","VEHP_RMO","VEHPURYR","VEHP_RYR","VFINSTAT","VFIN_TAT","TRADEX","TRADEX_","NETPURX","NETPURX_","DNPAYMTX","DNPA_MTX","PRINCIPX","PRIN_IPX","VEHQPMT","VEHQPMT_","PMT1MO","PMT1MO_","PMT1YR","PMT1YR_","PAYMENTX","PAYM_NTX","QINTRSTZ","QINT_STZ","QLOANM1Q","QLOA_M1Q","QBALNM1X","QBAL_M1X","QVINTM1X","QVIN_M1X","QVPRIM1X","QVPR_M1X","QLOANM2Q","QLOA_M2Q","QBALNM2X","QBAL_M2X","QVINTM2X","QVIN_M2X","QVPRIM2X","QVPR_M2X","QLOANM3Q","QLOA_M3Q","QBALNM3X","QBAL_M3X","QVINTM3X","QVIN_M3X","QVPRIM3X","QVPR_M3X","QTRADEX","QTRADEX_","QREIMBRZ","QREI_BRZ","QADITR1X","QADI_R1X","QADITR2X","QADI_R2X","QADITR3X","QADI_R3X","QDNPYMTX","QDNP_MTX","VEHEQTLN","VEHE_TLN","VEHICIB","VEHICIB_","MAKE","MAKE_","VFINANCE","FUELTYPE","FUEL_YPE","VPURINDV","VPUR_NDV","VINTRATE","VINT_ATE"
"20153","03097452",44,0,"5","150","D",,"A",.,"A","2","D","1","D",,"C","1994","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","07","D",,"A","2",,"A","1","D",.,"A"
"20153","03097452",45,0,"5","200","D",,"A",.,"A","1","D","1","D","04","D","2005","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","08","D",,"A","1",,"A","2","D",.,"A"
"20153","03097472",87,0,"5","100","D","29","D",.,"A","1","D","1","D","09","D","2009","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","NIS","D","1","1","D","2","D",.,"A"
"20153","03097472",88,0,"5","100","D","32","D",.,"A","1","D","1","D","10","D","2012","D","2","D",5000,"D",17000,"D",0,"D",20388,"D",60,"D","11","D","2012","D",380,"D",0.045,"D",30,"D",11107,"D",42,"D",338,"D",31,"D",10769,"D",40,"D",340,"D",32,"D",10429,"D",39,"D",341,"D",17000,"D",.,"A",42,"D",40,"D",39,"D",0,"D","2","D","02","D","TOY","D","1","3","D","2","D",0.06,"D"
"20153","03097472",89,0,"1","110","D","35","D",.,"A","1","D","1","D","04","D","2015","D","2","D",6000,"D",18000,"D",0,"D",22326,"D",60,"D","06","D","2015","D",415,"D",0.0435,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,"D",22326,"D",81,"D",334,"D",18000,"D",.,"A",.,"A",.,"A",81,"D",0,"D","2","D","03","D","GMC","D","1","1","D","2","D",0.07,"D"
"20153","03097513",12,0,"5","100","D","27","D",.,"A","1","D","1","D",,"C","2007","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","NIS","D","1","1","D","2","D",.,"A"
"20153","03097522",12,0,"1","100","D","22","D",.,"A","2","D","1","D","06","D","2010","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","TOY","D","2","1","D","1","D",.,"A"
"20153","03097522",13,0,"1","110","D","23","D",.,"A","1","D","1","D","05","D","2004","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","FOR","D","1","1","D","2","D",.,"A"
"20153","03097522",14,0,"1","110","D","14","D",.,"A","2","D","1","D","09","D","2007","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","FOR","D","2","1","D","1","D",.,"A"
"20153","03097532",28,0,"5","110","D","25","D",.,"A","2","D","1","D",,"C","2010","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","DOD","D","2","1","D","1","D",.,"A"
"20153","03097564",21,0,"5","100","D","16","D",.,"A","2","D","1","D","06","D","2005","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","TOY","D","2","1","D","1","D",.,"A"
"20153","03097564",22,0,"5","110","D","06","D",.,"A","2","D","1","D","02","D","2002","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","FOR","D","2","1","D","1","D",.,"A"
"20153","03097653",12,0,"5","100","D","30","D",.,"A","2","D","1","D","05","D","2012","D","2","D",.,"A",15000,"D",2,"D",15000,"D",48,"D","05","D","2012","D",333,"D",0.0315,"D",36,"D",4251,"D",11,"D",322,"D",37,"D",3929,"D",10,"D",323,"D",38,"D",3606,"D",9,"D",324,"D",15000,"D",.,"A",11,"D",10,"D",9,"D",2,"D","2","D","01","D","MIT","D","1","1","D","2","D",0.03,"D"
"20153","03097692",17,0,"5","100","D","29","D",.,"A","1","D","1","D","01","D","2009","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","HON","D","1","1","D","2","D",.,"A"
"20153","03097714",12,0,"5","100","D","27","D",.,"A","1","D","1","D",,"C","2007","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","HON","D","1","1","D","2","D",.,"A"
"20153","03097762",55,0,"1","100","D","24","D",.,"A","2","D","1","D","07","D","2011","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","TOY","D","2","1","D","2","D",.,"A"
"20153","03097762",56,0,"1","110","D","10","D",.,"A","2","D","1","D","02","D","2013","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","CHE","D","2","1","D","1","D",.,"A"
"20153","03097762",57,0,"1","110","D","10","D",.,"A","2","D","1","D","02","D","2013","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","CHE","D","2","1","D","1","D",.,"A"
"20153","03097762",58,0,"1","160","D",,"A",.,"A","2","D","1","D","05","D","2015","D",,"A",.,"A",1500,"D",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1500,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","04","D",,"A","2",,"A","1","D",.,"A"
"20153","03097794",35,0,"5","110","D","31","D",.,"A","2","D","1","D","07","D","2012","D","2","D",.,"A",48000,"D",0,"D",43887,"D",60,"D","08","D","2012","D",750,"D",0.01,"D",33,"D",20760,"D",17,"D",733,"D",34,"D",20027,"D",17,"D",733,"D",35,"D",19294,"D",16,"D",734,"D",48000,"D",.,"A",17,"D",17,"D",16,"D",0,"D","2","D","01","D","INF","D","1","1","D","2","D",0.0099,"D"
"20153","03097802",29,0,"5","110","D",,"C",.,"A","1","D","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","DOD","D","2","1","D","2","D",.,"A"
"20153","03097802",30,0,"5","110","D","25","D",.,"A","2","D","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","DOD","D","2","1","D","2","D",.,"A"
"20153","03097812",26,0,"5","100","D","19","D",.,"A","2","D","1","D","05","D","2011","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","BUI","D","2","1","D","1","D",.,"A"
"20153","03097864",32,0,"5","100","D","23","D",.,"A","1","D","1","D","12","D","2002","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","NIS","D","1","1","D","2","D",.,"A"
"20153","03097864",33,0,"5","200","D",,"A",.,"A","2","D","1","D","08","D","2011","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D",,"A","2",,"A","2","D",.,"A"
"20153","03097864",34,0,"1","110","D","30","D",.,"A","2","D","1","D","06","D","2015","D","1","D",3000,"D",14000,"D",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",14000,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","NIS","D","1","1","D","2","D",.,"A"
"20153","03097902",16,0,"5","100","D","21","D",.,"A","2","D","1","D","12","D","2010","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","HON","D","2","1","D","1","D",.,"A"
"20153","03097953",11,0,"5","100","D","18","D",.,"A","2","D","1","D","03","D","2015","D",,"A",.,"A",1000,"D",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1000,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","AUD","D","2","1","D","1","D",.,"A"
"20153","03097953",12,0,"1","110","D","23","D",.,"A","2","D","1","D","05","D","2015","D",,"A",.,"A",535,"D",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",535,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","KIA","D","2","1","D","1","D",.,"A"
"20153","03097953",13,0,"1","100","D","13","D",.,"A","2","D","1","D","04","D","2015","D",,"A",1800,"D",.,"B",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5200,"F",0.2,"D",.,"A",.,"A",.,"A",.,"A",,"A","03","D","PON","D","2","1","D","1","D",.,"A"
"20153","03097962",27,0,"5","100","D","29","D",.,"A","1","D","1","D","04","D","2009","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","CHE","D","1","1","D","2","D",.,"A"
"20153","03097982",21,0,"5","110","D","26","D",.,"A","1","D","1","D","07","D","2008","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","HON","D","1","1","D","2","D",.,"A"
"20153","03097982",22,0,"5","110","D","33","D",.,"A","1","D","1","D","02","D","2013","D","2","D",2500,"D",23500,"D",2500,"D",14299,"D",36,"D","03","D","2013","D",435,"D",0.06,"D",26,"D",4645,"D",23,"D",412,"D",27,"D",4233,"D",21,"D",414,"D",28,"D",3819,"D",19,"D",416,"D",23500,"D",.,"A",23,"D",21,"D",19,"D",2500,"D","2","D","02","D","HON","D","1","1","D","2","D",0.06,"D"
"20153","03097982",23,0,"5","110","D","13","D",.,"A","2","D","1","D","08","D","2003","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","FOR","D","2","1","D","1","D",.,"A"
"20153","03097992",22,0,"5","100","D","21","D",.,"A","2","D","1","D","02","D","2015","D",,"A",.,"A",2332,"D",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2332,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","VOK","D","2","1","D","1","D",.,"A"
"20153","03097992",23,0,"5","110","D","21","D",.,"A","2","D","1","D",,"C","2014","D","1","D",.,"A",2120,"D",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2120,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","02","D","FOR","D","1","1","D","1","D",.,"C"
"20153","03098012",5,0,"5","100","D","23","D",.,"A","2","D","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","NIS","D","2","1","D","1","D",.,"A"
"20153","03098032",26,0,"5","100","D","26","D",.,"A","1","D","1","D","10","D","2006","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","CHR","D","2","1","D","2","D",.,"A"
"20153","03098032",27,0,"5","110","D","17","D",.,"A","2","D","1","D","07","D","2007","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","DOD","D","2","1","D","1","D",.,"A"
"20153","03098124",21,0,"5","110","D","32","D",.,"A","1","D","1","D","06","D","2012","D","2","D",4000,"D",34000,"D",1000,"D",28348,"D",72,"D","07","D","2012","D",450,"D",0.045,"D",34,"D",16298,"D",61,"D",389,"D",35,"D",15910,"D",60,"D",390,"D",36,"D",15519,"D",58,"D",392,"D",34000,"D",.,"A",61,"D",60,"D",58,"D",1000,"D","2","D","01","D","FOR","D","1","1","D","2","D",0.045,"D"
"20153","03098124",22,0,"5","100","D","34","D",.,"A","1","D","1","D","10","D","2014","D","2","D",.,"A",24000,"D",1500,"D",22500,"D",72,"D","11","D","2014","D",380,"D",0.0665,"D",6,"D",21209,"D",118,"D",262,"D",7,"D",20947,"D",116,"D",264,"D",8,"D",20683,"D",115,"D",265,"D",24000,"D",.,"A",118,"D",116,"D",115,"D",1500,"D","2","D","02","D","TOY","D","1","3","D","2","D",0.04,"D"
"20153","03098124",23,0,"5","130","D",,"A",.,"A","2","D","1","D","05","D","2011","D","2","D",.,"A",8000,"D",1000,"D",10157,"D",75,"D","06","D","2011","D",170,"D",0.0745,"D",47,"D",4484,"D",28,"D",142,"D",48,"D",4341,"D",27,"D",143,"D",49,"D",4198,"D",26,"D",144,"D",8000,"D",.,"A",28,"D",27,"D",26,"D",1000,"D","2","D","03","D",,"A","1",,"A","1","D",0.035,"D"
"20153","03098132",16,0,"5","110","D","23","D",.,"A","1","D","1","D","07","D","2003","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","GMC","D","1","2","D","2","D",.,"A"
"20153","03098132",17,0,"5","100","D","26","D",.,"A","2","D","1","D","12","D","2008","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","MRB","D","1","1","D","2","D",.,"A"
"20153","03098143",23,0,"5","100","D","34","D",.,"A","1","D","1","D","07","D","2014","D","2","D",3500,"D",18000,"D",0,"D",20000,"D",72,"D","08","D","2014","D",350,"D",0.079,"D",9,"D",18213,"D",120,"D",230,"D",10,"D",17982,"D",118,"D",232,"D",11,"D",17751,"D",117,"D",233,"D",18000,"D",.,"A",120,"D",118,"D",117,"D",0,"D","2","D","01","D","HYU","D","1","1","D","2","D",.,"C"
"20153","03098143",24,0,"5","100","D","25","D",.,"A","2","D","1","D","01","D","2015","D","2","D",1500,"D",7595,"D",0,"D",7000,"D",36,"D","02","D","2015","D",200,"D",0.0185,"D",3,"D",6621,"D",10,"D",190,"D",4,"D",6431,"D",10,"D",190,"D",5,"D",6241,"D",10,"D",190,"D",7595,"D",.,"A",10,"D",10,"D",10,"D",0,"D","2","D","02","D","PON","D","1","1","D","2","D",.,"C"
"20153","03098152",20,0,"5","110","D",,"C",.,"A","2","D","1","D",,"C","2010","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","FOR","D","1","1","D","2","D",.,"A"
"20153","03098193",19,0,"5","110","D","25","D",.,"A","1","D","1","D","09","D","2005","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","HON","D","1","1","D","2","D",.,"A"
"20153","03098202",17,0,"5","100","D","19","D",.,"A","2","D","1","D","08","D","2013","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","TOY","D","2","1","D","2","D",.,"A"
"20153","03098202",18,0,"5","170","D",,"A",.,"A","2","D","1","D","07","D","1985","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D",,"A","2",,"A","2","D",.,"A"
"20153","03098225",11,0,"5","100","D","31","D",.,"A","2","D","1","D","08","D","2012","D","2","D",.,"C",.,"C",0,"D",40000,"D",72,"D","09","D","2012","D",567,"D",0.0065,"D",32,"D",22957,"D",12,"D",555,"D",33,"D",22402,"D",12,"D",555,"D",34,"D",21847,"D",12,"D",555,"D",.,"B",0.9,"D",1,"D",1,"D",1,"D",0,"D","2","D","01","D","BMW","D","1","1","D","2","D",0.029,"D"
"20153","03098233",13,0,"5","110","D","24","D",.,"A","2","D","1","D","09","D","2006","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","GMC","D","2","1","D","1","D",.,"A"
"20153","03098233",14,0,"5","100","D","28","D",.,"A","2","D","1","D","09","D","2012","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","VOV","D","2","1","D","1","D",.,"A"
"20153","03098233",15,0,"5","100","D","14","D",.,"A","2","D","1","D","09","D","2012","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","BMW","D","2","1","D","1","D",.,"A"
"20153","03098242",18,0,"5","100","D",,"C",.,"A","1","D","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D",,"A","2","3","D","2","D",.,"A"
"20153","03098242",19,0,"5","100","D",,"C",.,"A","1","D","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D",,"A","2","3","D","2","D",.,"A"
"20153","03098262",43,0,"5","110","D","33","D",.,"A","1","D","1","D","08","D","2013","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","JEE","D","1","1","D","2","D",.,"A"
"20153","03098262",44,0,"5","100","D","01","D",.,"A","2","D","1","D","07","D",,"B",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","CHE","D","2","1","D","1","D",.,"A"
"20153","03098273",16,0,"5","110","D","32","D",.,"A","1","D","1","D","03","D","2012","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","TOY","D","1","1","D","2","D",.,"A"
"20153","03098273",17,0,"5","110","D","34","D",.,"A","1","D","1","D","12","D","2013","D","2","D",.,"A",18900,"D",2000,"D",21651,"D",60,"D","01","D","2014","D",400,"D",0.041,"D",16,"D",16642,"D",57,"D",343,"D",17,"D",16299,"D",56,"D",344,"D",18,"D",15954,"D",55,"D",345,"D",18900,"D",.,"A",57,"D",56,"D",55,"D",2000,"D","2","D","02","D","CHE","D","1","1","D","2","D",0.029,"D"
"20153","03098402",10,0,"5","110","D","33","D",.,"A","1","D","1","D","08","D","2013","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","KIA","D","2","1","D","2","D",.,"A"
"20153","03098422",18,0,"5","100","D","28","D",.,"A","2","D","1","D",,"C","2009","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","FOR","D","1","1","D","2","D",.,"A"
