"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VEHICYB","VEHICYB_","VEHICYR","VEHICYR_","VEHBSNZ","VEHBSNZ_","VEHNEWU","VEHNEWU_","VEHGFTC","VEHGFTC_","VEHPURMO","VEHP_RMO","VEHPURYR","VEHP_RYR","VFINSTAT","VFIN_TAT","TRADEX","TRADEX_","NETPURX","NETPURX_","DNPAYMTX","DNPA_MTX","PRINCIPX","PRIN_IPX","VEHQPMT","VEHQPMT_","PMT1MO","PMT1MO_","PMT1YR","PMT1YR_","PAYMENTX","PAYM_NTX","QINTRSTZ","QINT_STZ","QLOANM1Q","QLOA_M1Q","QBALNM1X","QBAL_M1X","QVINTM1X","QVIN_M1X","QVPRIM1X","QVPR_M1X","QLOANM2Q","QLOA_M2Q","QBALNM2X","QBAL_M2X","QVINTM2X","QVIN_M2X","QVPRIM2X","QVPR_M2X","QLOANM3Q","QLOA_M3Q","QBALNM3X","QBAL_M3X","QVINTM3X","QVIN_M3X","QVPRIM3X","QVPR_M3X","QTRADEX","QTRADEX_","QREIMBRZ","QREI_BRZ","QADITR1X","QADI_R1X","QADITR2X","QADI_R2X","QADITR3X","QADI_R3X","QDNPYMTX","QDNP_MTX","VEHEQTLN","VEHE_TLN","VEHICIB","VEHICIB_","MAKE","MAKE_","VFINANCE","FUELTYPE","FUEL_YPE","VPURINDV","VPUR_NDV","VINTRATE","VINT_ATE"
"20162","03396131",12,0,"1","100","D","29","D",.,"A","1","D","1","D","07","D","2009","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","MIN","D","1","1","D","2","D",.,"A"
"20162","03396131",13,0,"1","100","D","28","D",.,"A","1","D","1","D","07","D","2008","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","SUB","D","1","1","D","2","D",.,"A"
"20162","03396131",14,0,"1","100","D","35","D",.,"A","1","D","1","D","08","D","2015","D","2","D",.,"A",28000,"D",5000,"D",20220,"D",60,"D","09","D","2015","D",350,"D",0.015,"D",5,"D",18919,"D",24,"D",326,"D",6,"D",18592,"D",23,"D",327,"D",7,"D",18266,"D",23,"D",327,"D",28000,"D",.,"A",24,"D",23,"D",23,"D",5000,"D","2","D","03","D","SUB","D","1","1","D","2","D",0.015,"D"
"20162","03396151",13,0,"1","110","D",,"C",.,"A",,"C",,"C",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","FOR","D","2","1","D",,"C",.,"A"
"20162","03396151",14,0,"1","100","D",,"C",.,"A","1","D","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","ZEN","D","2","1","D","2","D",.,"A"
"20162","03396151",15,0,"1","100","D",,"C",.,"A","1","D","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","ACU","D","2","1","D","2","D",.,"A"
"20162","03396161",25,0,"1","100","D","31","D",.,"A","1","D","2","D","11","D","2011","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","FOR","D","1","1","D","2","D",.,"A"
"20162","03396161",26,0,"1","100","D","28","D",.,"A","1","D","1","D",,"C","2008","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","FOR","D","1","1","D","2","D",.,"A"
"20162","03396161",27,0,"1","100","D","27","D",.,"A","2","D","1","D","02","F","2013","D","2","D",.,"A",16000,"D",2500,"D",14736,"D",36,"D","11","D","2013","D",455,"D",0.07,"D",27,"D",4408,"D",26,"D",429,"D",28,"D",3978,"D",23,"D",432,"D",29,"D",3546,"D",21,"D",434,"D",16000,"D",.,"A",26,"D",23,"D",21,"D",2500,"D","2","D","03","D","DOD","D","1","1","D","2","D",.,"C"
"20162","03396181",25,0,"1","110","D","36","D",.,"A","1","D","1","D","08","D","2015","D","2","D",10000,"D",31000,"D",0,"D",36602,"D",72,"D","09","D","2015","D",579,"D",0.0435,"D",5,"D",34807,"D",126,"D",453,"D",6,"D",34354,"D",125,"D",454,"D",7,"D",33900,"D",123,"D",456,"D",31000,"D",.,"A",126,"D",125,"D",123,"D",0,"D","2","D","01","D","FOR","D","1","1","D","2","D",0.014,"D"
"20162","03396181",26,0,"1","100","D","25","D",.,"A","2","D","1","D","10","D","2015","D","2","D",.,"A",7900,"D",1000,"D",6900,"D",23,"D","11","D","2015","D",300,"D",0,"D",3,"D",6300,"D",0,"D",300,"D",4,"D",6000,"D",0,"D",300,"D",5,"D",5700,"D",0,"D",300,"D",7900,"D",.,"A",0,"D",0,"D",0,"D",1000,"D","2","D","02","D","FOR","D","1","1","D","2","D",0.02,"D"
"20162","03396191",19,0,"1","110","D","30","D",.,"A","1","D","1","D","02","D","2011","D","2","D",3500,"D",19000,"D",0,"D",19000,"D",60,"D","04","D","2011","D",318,"D",0.0015,"D",58,"D",946,"D",0,"D",318,"D",59,"D",628,"D",0,"D",318,"D",60,"D",310,"D",0,"D",318,"D",19000,"D",.,"A",0,"D",0,"D",0,"D",0,"D","2","D","01","D","MAZ","D","1","1","D","2","D",0.0599,"D"
"20162","03396191",20,0,"1","160","D",,"A",.,"A","2","D","1","D","11","D","2012","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D",,"A","2",,"A","1","D",.,"A"
"20162","03396231",14,0,"1","110","D","34","D",.,"A","1","D","1","D","10","D","2013","D","2","D",29000,"D",42000,"D",1000,"D",49748,"D",84,"D","12","D","2013","D",680,"D",0.04,"D",26,"D",36366,"D",121,"D",559,"D",27,"D",35807,"D",119,"D",561,"D",28,"D",35247,"D",117,"D",563,"D",42000,"D",.,"A",121,"D",119,"D",117,"D",1000,"D","2","D","01","D","CHE","D","1","1","D","2","D",0.032,"D"
"20162","03396231",15,0,"1","110","D","12","D",.,"A","2","D","1","D","01","D","2000","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","CHE","D","2","1","D","2","D",.,"A"
"20162","03396231",16,0,"1","110","D","25","D",.,"A","2","D","1","D","10","D","2007","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","CHE","D","1","1","D","2","D",.,"A"
"20162","03396231",17,0,"1","150","D",,"A",.,"A","1","D","1","D","08","D","2015","D","2","D",.,"A",16000,"D",800,"D",16000,"D",60,"D","10","D","2015","D",330,"D",0.087,"D",4,"D",15353,"D",111,"D",219,"D",5,"D",15135,"D",110,"D",220,"D",6,"D",14914,"D",108,"D",222,"D",16000,"D",.,"A",111,"D",110,"D",108,"D",800,"D","2","D","04","D",,"A","1",,"A","2","D",0.044,"D"
"20162","03396241",5,0,"1","100","D",,"C",.,"A","2","D","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D",,"A","2","1","D","1","D",.,"A"
"20162","03396261",13,0,"1","110","D",,"C",.,"A",,"C",,"C",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D",,"A","2",,"C",,"C",.,"A"
"20162","03396261",14,0,"1","100","D",,"C",.,"A",,"C",,"C",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D",,"A","2",,"C",,"C",.,"A"
"20162","03396261",15,0,"1","160","D",,"A",.,"A",,"C",,"C",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D",,"A","2",,"A",,"C",.,"A"
"20162","03396291",20,0,"1","100","D","34","D",.,"A","1","D","1","D","06","D","2014","D","2","D",2500,"D",37000,"D",17500,"D",21000,"D",60,"D","07","D","2014","D",350,"D",0,"D",19,"D",14700,"D",0,"D",350,"D",20,"D",14350,"D",0,"D",350,"D",21,"D",14000,"D",0,"D",350,"D",37000,"D",.,"A",0,"D",0,"D",0,"D",17500,"D","2","D","01","D","BUI","D","1","1","D","2","D",0,"D"
"20162","03396291",21,0,"1","100","D","26","D",.,"A","1","D","1","D",,"C","2006","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","PON","D","1","1","D","2","D",.,"A"
"20162","03396361",11,0,"1","110","D","26","D",.,"A","2","D","1","D","12","D","2014","D","2","D",.,"A",13780,"D",2000,"D",11000,"D",60,"D","01","D","2015","D",200,"D",0.0345,"D",13,"D",8947,"D",26,"D",174,"D",14,"D",8773,"D",25,"D",175,"D",15,"D",8598,"D",25,"D",175,"D",13780,"D",.,"A",26,"D",25,"D",25,"D",2000,"D","2","D","01","D","DOD","D","1","1","D","2","D",.,"C"
"20162","03396361",12,0,"1","100","D","27","D",.,"A","2","D","1","D",,"C","2012","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","TOY","D","2","1","D","1","D",.,"A"
"20162","03396371",19,0,"1","110","D","21","D",.,"A","2","D","1","D","01","D","2014","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","ISU","D","2","1","D","2","D",.,"A"
"20162","03396371",20,0,"1","100","D","19","D",.,"A","2","D","3","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","OLD","D",,"1","D",,"A",.,"A"
"20162","03396381",11,0,"1","110","D","23","D",.,"A","2","D","1","D","03","D","2015","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","CHE","D","2","1","D","1","D",.,"A"
"20162","03396391",30,0,"1","110","D","30","D",.,"A","2","D","1","D","03","D","2011","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","01","D","MAZ","D","1","1","D","1","D",0.05,"D"
"20162","03396441",18,0,"1","110","D","32","D",.,"A","2","D","1","D","02","D","2015","D","2","D",.,"A",21000,"D",10000,"D",13000,"D",60,"D","04","D","2015","D",230,"D",0.0235,"D",10,"D",11145,"D",22,"D",208,"D",11,"D",10936,"D",21,"D",209,"D",12,"D",10728,"D",21,"D",209,"D",21000,"D",.,"A",22,"D",21,"D",21,"D",10000,"D","2","D","01","D","HON","D","1","1","D","2","D",0.11,"D"
"20162","03396462",6,0,"1","100","D","30","D",.,"A","2","D","1","D","07","D","2015","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","BUI","D","2","1","D","1","D",.,"A"
"20162","03396471",19,0,"1","110","D","19","D",.,"A","2","D","1","D",,"C","2003","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","CHE","D","2","1","D","1","D",.,"A"
"20162","03396471",20,0,"1","100","D","22","D",.,"A","2","D","1","D","02","F","2014","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","CHE","D","2","1","D","1","D",.,"A"
"20162","03396511",10,0,"1","100","D",,"C",.,"A","2","D","1","D",,"C","2010","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D",,"A","2","1","D","1","D",.,"A"
"20162","03396511",11,0,"1","100","D",,"C",.,"A","2","D","1","D","01","F","2013","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D",,"A","2","1","D","1","D",.,"A"
"20162","03396521",4,0,"1","110","D","13","D",.,"A","2","D","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","FOR","D","2","1","D","1","D",.,"A"
"20162","03396521",5,0,"1","110","D","21","D",.,"A","2","D","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","NIS","D","2","1","D","1","D",.,"A"
"20162","03396571",21,0,"1","110","D","27","D",.,"A","2","D","1","D","01","D","2013","D","2","D",.,"A",12000,"D",1000,"D",18080,"D",60,"D","01","D","2013","D",358,"D",0.07,"D",37,"D",7996,"D",47,"D",311,"D",38,"D",7685,"D",45,"D",313,"D",39,"D",7372,"D",43,"D",315,"D",12000,"D",.,"A",47,"D",45,"D",43,"D",1000,"D","2","D","01","D","ISU","D","1","1","D","2","D",0.07,"D"
"20162","03396571",22,0,"1","100","D","32","D",.,"A","2","D","1","D","05","D","2015","D","2","D",.,"A",8000,"D",1500,"D",10111,"D",36,"D","05","D","2015","D",300,"D",0.0435,"D",9,"D",7977,"D",29,"D",271,"D",10,"D",7706,"D",28,"D",272,"D",11,"D",7434,"D",27,"D",273,"D",8000,"D",.,"A",29,"D",28,"D",27,"D",1500,"D","2","D","02","D","HYU","D","1","1","D","2","D",0.19,"D"
"20162","03396571",23,0,"1","110","D","25","D",.,"A","2","D","1","D","12","D","2015","D","2","D",.,"A",4500,"D",0,"D",3846,"D",36,"D","01","D","2016","D",110,"D",0.019,"D",1,"D",3846,"D",6,"D",104,"D",2,"D",3742,"D",6,"D",104,"D",3,"D",3638,"D",6,"D",104,"D",4500,"D",.,"A",6,"D",6,"D",6,"D",0,"D","2","D","03","D","CHE","D","1","1","D","2","D",0.019,"D"
"20162","03396571",24,0,"1","100","D","33","D",.,"A","2","D","1","D","10","D","2015","D","2","D",.,"A",9000,"D",0,"D",9000,"D",36,"D","10","D","2015","D",250,"D",0,"D",4,"D",8250,"D",0,"D",250,"D",5,"D",8000,"D",0,"D",250,"D",6,"D",7750,"D",0,"D",250,"D",9000,"D",.,"A",0,"D",0,"D",0,"D",0,"D","2","D","04","D","FOR","D","1","1","D","2","D",0.05,"D"
"20162","03396581",9,0,"1","110","D","22","D",.,"A","2","D","1","D","05","D","2008","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","JEE","D","2","1","D","2","D",.,"A"
"20162","03396581",10,0,"1","100","D","14","D",.,"A","2","D","1","D","05","D","2014","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","CHE","D","2","1","D","2","D",.,"A"
"20162","03396581",11,0,"1","110","D","27","D",.,"A","2","D","1","D","07","D",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","SUZ","D","2","1","D","2","D",.,"A"
"20162","03396631",28,0,"1","110","D","27","D",.,"A","1","D","1","D","11","D","2007","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","JEE","D","1","1","D","2","D",.,"A"
"20162","03396631",29,0,"1","100","D","35","D",.,"A","1","D","1","D","05","D","2015","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","SUB","D","2","1","D","2","D",.,"A"
"20162","03396631",30,0,"1","100","D","35","D",.,"A","1","D","1","D","05","D","2015","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","SUB","D","2","1","D","2","D",.,"A"
"20162","03396641",7,0,"1","100","D",,"C",.,"A","1","D","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D",,"A","2","1","D","2","D",.,"A"
"20162","03396641",8,0,"1","100","D",,"C",.,"A",,"C","1","D",,"C",,"C","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D",,"A","1","1","D",,"C",.,"A"
"20162","03396651",29,0,"1","100","D","24","D",.,"A","2","D","1","D",,"C",,"C","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","CAD","D","1","1","D","2","D",.,"A"
"20162","03396651",30,0,"1","100","D","27","D",.,"A","2","D","1","D","12","D","2014","D","2","D",.,"A",15000,"D",.,"C",10296,"D",48,"D","01","D","2015","D",234,"D",0.0435,"D",13,"D",7888,"D",29,"D",205,"D",14,"D",7683,"D",28,"D",206,"D",15,"D",7477,"D",27,"D",207,"D",15000,"D",.,"A",29,"D",28,"D",27,"D",.,"C","2","D","02","D","CAD","D","1","1","D","2","D",.,"C"
"20162","03396651",31,0,"1","100","D","28","D",.,"A","2","D","1","D","11","D","2015","D","2","D",.,"A",15000,"D",.,"C",11792,"D",48,"D","12","D","2015","D",268,"D",0.0435,"D",2,"D",11567,"D",42,"D",226,"D",3,"D",11341,"D",41,"D",227,"D",4,"D",11114,"D",40,"D",228,"D",15000,"D",.,"A",42,"D",41,"D",40,"D",.,"C","2","D","03","D","CAD","D","1","1","D","2","D",.,"C"
"20162","03396651",32,0,"1","110","D","26","D",.,"A","2","D","1","D","12","D","2014","D","2","D",.,"A",9500,"D",.,"C",6952,"D",48,"D","01","D","2015","D",158,"D",0.0435,"D",13,"D",5326,"D",19,"D",139,"D",14,"D",5188,"D",19,"D",139,"D",15,"D",5048,"D",18,"D",140,"D",9500,"D",.,"A",19,"D",19,"D",18,"D",.,"C","2","D","04","D","DOD","D","1","1","D","2","D",.,"C"
"20162","03396663",23,0,"1","110","D","22","D",.,"A","2","D","1","D","11","D","2014","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","CHR","D","2","1","D","2","D",.,"A"
"20162","03396671",46,0,"1","110","D","28","D",.,"A","1","D","1","D","07","D","2008","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","NIS","D","1","1","D","2","D",.,"A"
"20162","03396671",47,0,"1","100","D","33","D",.,"A","2","D","1","D","04","D","2013","D","2","D",.,"A",21060,"D",500,"D",20329,"D",60,"D","05","D","2013","D",441,"D",0.109,"D",33,"D",10859,"D",99,"D",342,"D",34,"D",10516,"D",96,"D",345,"D",35,"D",10171,"D",92,"D",349,"D",21060,"D",.,"A",99,"D",96,"D",92,"D",500,"D","2","D","02","D","NIS","D","1","1","D","2","D",0.11,"D"
"20162","03396681",5,0,"1","110","D","22","D",.,"A","2","D","1","D","02","F","2014","D","2","D",.,"A",6000,"D",1000,"D",12280,"D",60,"D","10","D","2014","D",230,"D",0.047,"D",16,"D",9475,"D",37,"D",193,"D",17,"D",9282,"D",36,"D",194,"D",18,"D",9089,"D",36,"D",194,"D",6000,"D",.,"A",37,"D",36,"D",36,"D",1000,"D","2","D","01","D","CHE","D","1","1","D","2","D",.,"C"
"20162","03396681",6,0,"1","100","D","22","D",.,"A","2","D","1","D","02","F","2014","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","VOK","D","2","1","D","1","D",.,"A"
"20162","03396691",36,0,"1","110","D","28","D",.,"A","1","D","1","D","04","D","2008","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","HYU","D","1","1","D","2","D",.,"A"
"20162","03396691",37,0,"1","100","D","20","D",.,"A","1","D","1","D",,"C","2000","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","HON","D","1","1","D","2","D",.,"A"
"20162","03396711",10,0,"1","100","D","26","D",.,"A","1","D","1","D",,"C","2006","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D",,"A","2","1","D","2","D",.,"A"
