NEWID,AGE,AGE_,ANGOVRTX,ANGO_RTX,ANPRVPNX,ANPR_PNX,ANRRDEDX,ANRR_EDX,ARM_FORC,ARM__ORC,CU_CODE,EARNER,EARNER_,EARNTYPE,EARN_YPE,EDUCA,EDUCA_,EMPLCONT,EMPL_ONT,GOVRETX,GOVRETX_,GROSPAYX,GROS_AYX,IN_COLL,IN_COLL_,INC_HRSQ,INC__RSQ,INCMEDCR,INCM_DCR,INCNONWK,INCN_NWK,INCOMEY,INCOMEY_,INCWEEKQ,INCW_EKQ,INDRETX,INDRETX_,JSSDEDX,JSSDEDX_,MARITAL,MEDICOV,MEDICOV_,MEMBNO,OCCUCODE,OCCU_ODE,PAYPERD,PAYPERD_,PRIVPENX,PRIV_ENX,RRRDEDX,RRRDEDX_,RRRETIRX,RRRE_IRX,SALARYX,SALARYX_,SCHMLWKQ,SCHM_WKQ,SEX,SLFEMPSS,SLFE_PSS,SOCRRX,SOCRRX_,SS_RRQ,SS_RRQ_,SSIX,SSIX_,SSNORM,SSNORM_,SALARYB,SALARYB_,SALARYBX,SALA_YBX,RRRETIRB,RRRE_IRB,RRRETRBX,RRRE_RBX,SSIB,SSIB_,SSIBX,SSIBX_,HORIGIN,HISPANIC,HISP_NIC,MEMBRACE,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ASIAN,ASIAN_,ANGOVRTM,ANGO_RTM,ANPRVPNM,ANPR_PNM,ANRRDEDM,ANRR_EDM,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,RRRETIRM,RRRE_IRM,RRRETIR1,RRRETIR2,RRRETIR3,RRRETIR4,RRRETIR5,RRRETIRI,SALARYXM,SALA_YXM,SALARYX1,SALARYX2,SALARYX3,SALARYX4,SALARYX5,SALARYXI,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SSIXM,SSIXM_,SSIX1,SSIX2,SSIX3,SSIX4,SSIX5,SSIXI,PAYSTUB,PAYSTUB_,SCHLMLPD,SCHL_LPD,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SCHLMLX,SCHLMLX_,SEMPFRMX,SEMP_RMX,SEMPFRMM,SEMP_RMM,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SOCSRRET,SOCS_RET,TAX__NIT,TU_CODE_,TU_D_NDT,WKSTATUS,TRAN_MTX,TRAN_AYX,TRANPD_,TRANPD,TRANDAYX,TRANAMTX,TAX_UNIT,TU_CODE,TU_DPNDT
03693292,52,D,,B,,B,,A,2,D,2,1,D,1,D,5,D,1,D,,C,,C,3,D,50,D,,A,,A,2,D,52,D,,A,0,D,1,2,D,2,04,D,2,D,,C,,A,,A,,C,,A,2,0,D,0,D,,A,,A,,A,,C,,B,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,B,,A,2244.6,D,3250,3651,153,2874,1295,,A,,,,,,100,29343.8,D,42490,47726,2000,37573,16930,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,2,
03693302,59,D,,B,,A,,A,2,D,1,1,D,1,D,7,D,1,D,,C,2100,D,3,D,40,D,,A,,A,3,D,52,D,,C,4208,D,5,2,D,1,02,D,2,D,,A,,A,,A,55000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,4,,A,,A,,A,4,D,,A,,A,,A,3,D,,B,,A,,A,4208.0,D,4208,4208,4208,4208,4208,,A,,,,,,100,55000.0,D,55000,55000,55000,55000,55000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03693332,38,D,,A,,B,,A,2,D,1,1,D,1,D,7,D,1,D,,A,2200,D,3,D,60,D,,A,,A,1,D,52,D,,A,5355,D,3,2,D,1,03,D,2,D,,C,,A,,A,70000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,5355.0,D,5355,5355,5355,5355,5355,,A,,,,,,100,70000.0,D,70000,70000,70000,70000,70000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03693332,19,D,,A,,A,,A,2,D,3,1,D,2,D,3,D,2,D,,A,200,D,,A,24,D,,A,,A,1,D,52,D,,A,383,D,5,2,D,2,10,D,2,D,,A,,A,,A,5000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,383.0,D,383,383,383,383,383,,A,,,,,,100,5000.0,D,5000,5000,5000,5000,5000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,1,A,A,A,,,,3,3,1
03693332,15,D,,A,,A,,A,,A,3,1,D,1,D,3,D,2,D,,A,,C,,A,40,D,,A,,A,1,D,52,D,,A,0,D,5,2,D,3,05,D,,C,,A,,A,,A,,C,,A,2,0,D,0,D,,A,,A,,A,,C,,B,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,454.6,D,285,225,579,708,476,,A,,,,,,100,5942.6,D,3732,2936,7568,9255,6222,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,1,A,A,A,,,,2,3,1
03693342,22,D,,A,,A,,A,2,D,1,1,D,1,D,4,D,2,D,,A,618,D,3,D,40,D,,A,,A,1,D,52,D,,A,1377,D,5,2,D,1,05,D,2,D,,A,,A,,A,18000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1377.0,D,1377,1377,1377,1377,1377,,A,,,,,,100,18000.0,D,18000,18000,18000,18000,18000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,D,D,D,1,5,4,1,1,
03693352,62,D,,A,,B,,A,2,D,1,1,D,1,D,5,D,1,D,,A,,C,3,D,40,D,,A,,A,1,D,52,D,,C,1836,D,1,1,D,1,10,D,2,D,,C,,A,,A,,C,,A,2,0,D,0,D,,A,,A,,A,05,D,24000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,1835.4,D,1821,1609,2270,1660,1817,,A,,,,,,100,23992.0,D,23798,21030,29679,21705,23748,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03693352,69,D,,A,,A,,A,,A,2,1,D,3,D,7,D,2,D,,A,,C,3,D,40,D,2,D,,A,5,D,33,D,,A,964,D,1,2,D,2,10,D,7,D,,A,,A,1140,D,,C,,A,1,428,D,13680,D,12,D,,A,,A,02,D,7000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,673.6,D,863,712,710,524,559,1140.0,D,1140,1140,1140,1140,1140,100,7234.4,D,9831,7923,6912,5053,6453,301,120.0,D,111,106,181,137,65,13680.0,D,13680,13680,13680,13680,13680,,A,,,,,,100,2,D,,A,728,690,1186,897,428,301,,A,,C,786,D,01,D,1400,D,1,D,D,D,A,2,A,A,A,,,,1,2,
03693352,29,D,,A,,A,,A,2,D,3,1,D,1,D,5,D,2,D,,A,,C,3,D,40,D,,A,,A,1,D,52,D,,C,918,D,5,2,D,3,10,D,,C,,A,,A,,A,,C,,A,2,0,D,0,D,,A,,A,,A,03,D,12000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,909.0,D,858,870,814,1076,927,,A,,,,,,100,11885.2,D,11220,11370,10644,14068,12124,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,1,
03693352,27,D,,A,,A,,A,2,D,3,1,D,2,D,5,D,2,D,,A,,C,3,D,30,D,,A,,A,1,D,52,D,,A,536,D,5,2,D,4,10,D,2,D,,A,,A,,A,,C,,A,2,0,D,0,D,,A,,A,,A,02,D,7000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,602.4,D,554,701,530,606,621,,A,,,,,,100,7875.2,D,7241,9159,6934,7924,8118,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,3,1,
03693362,62,D,,A,,A,,A,2,D,1,1,D,1,D,4,D,1,D,,A,898,D,2,D,40,D,,A,,A,1,D,52,D,,A,3902,D,1,2,D,1,01,D,1,D,,A,,A,,A,51000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3902.0,D,3902,3902,3902,3902,3902,,A,,,,,,100,51000.0,D,51000,51000,51000,51000,51000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03693362,64,D,,A,,A,,A,2,D,2,2,D,,A,4,D,,A,,A,,A,2,D,,A,,A,4,D,,A,0,D,,A,,A,1,,A,2,,A,,A,,A,,A,,A,,A,,A,1,,A,0,D,,A,1763,D,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,1763.0,D,1763,1763,1763,1763,1763,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,1,2,1
03693362,55,D,,A,,A,,A,2,D,6,2,D,,A,5,D,,A,,A,,A,2,D,,A,,A,4,D,,A,0,D,,A,,A,1,,A,3,,A,,A,,A,,A,,A,,A,,A,1,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,1,3,1
03693362,35,D,,A,,A,,A,2,D,3,2,D,,A,4,D,,A,,A,,A,2,D,,A,,A,2,D,,A,0,D,,A,,A,1,,A,4,,A,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,1,3,1
03693362,14,D,,A,,A,,A,,A,4,2,D,,A,2,D,,A,,A,,A,,A,,A,,A,3,D,,A,0,D,,A,,A,5,,A,5,,A,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,1,3,1
03693362,12,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,6,,A,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03693362,10,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,7,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03693362,0,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,8,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03693362,0,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,9,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03693372,59,D,,A,,A,,A,2,D,1,1,D,2,D,5,D,,A,,A,,A,3,D,20,D,,A,,A,5,D,52,D,,A,16160,T,1,,A,1,03,D,,A,,A,,A,,A,,A,,A,1,15300,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12437.3,T,12437,12437,12437,12437,12437,,A,,,,,,100,,A,,,,,,100,15300.0,D,15300,15300,15300,15300,15300,,A,,,,,,,A,,,,,,100,,A,,A,100000,100000,100000,100000,100000,100,,A,100000,D,100000,D,,A,,A,2,D,D,D,A,2,A,A,A,,,,1,1,
03693372,57,D,,A,,A,,A,2,D,2,2,D,,A,4,D,,A,,A,,A,3,D,,A,1,D,4,D,,A,0,D,,A,,A,1,,A,2,,A,,A,,A,,A,900,D,,A,,A,2,,A,12408,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,900.0,D,900,900,900,900,900,100,,A,,,,,,100,,A,,,,,,12408.0,D,12408,12408,12408,12408,12408,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,D,,A,A,A,,,,1,2,1
03693422,32,D,,A,,A,,A,2,D,1,1,D,1,D,5,D,2,D,,A,425,D,3,D,40,D,,A,,A,1,D,52,D,,A,2066,D,4,1,D,1,11,D,1,D,,A,,A,,A,27000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,4,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2066.0,D,2066,2066,2066,2066,2066,,A,,,,,,100,27000.0,D,27000,27000,27000,27000,27000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03693422,58,D,,A,,A,,A,2,D,7,2,D,,A,4,D,,A,,A,,A,2,D,,A,,A,2,D,,A,0,D,,A,,A,4,,A,2,,A,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,4,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,1,3,1
03693422,8,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,4,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03693422,2,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,4,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03693432,45,D,,A,,A,,A,2,D,1,2,D,,A,7,D,,A,,A,,A,3,D,,A,2,D,4,D,,A,0,D,,A,,A,1,,A,1,,A,,A,,A,,A,1217,D,,A,,A,2,,A,14604,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,1217.0,D,1217,1217,1217,1217,1217,100,,A,,,,,,100,,A,,,,,,14604.0,D,14604,14604,14604,14604,14604,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,D,,A,A,A,,,,1,3,1
03693432,46,D,,A,,A,,A,2,D,2,1,D,4,D,5,D,2,D,,A,,C,3,D,30,D,2,D,,A,1,D,12,D,,A,153,D,1,2,D,2,08,D,2,D,,A,,A,440,D,,C,,A,1,0,D,5280,D,12,D,260,D,,A,01,D,2000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,109.6,D,102,134,190,120,2,440.0,D,440,440,440,440,440,100,1433.8,D,1329,1758,2488,1574,20,301,0.0,D,0,0,0,0,0,5280.0,D,5280,5280,5280,5280,5280,260.0,D,260,260,260,260,260,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,D,1,A,A,A,,,,1,3,1
03693472,79,D,,A,,A,,A,,A,1,1,D,4,D,3,D,2,D,,A,,C,,A,30,D,1,D,,A,1,D,16,D,,A,153,D,3,1,D,1,10,D,2,D,,A,,A,843,D,,C,,A,2,0,D,11724,D,12,D,,A,,A,01,D,2000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,164.6,D,211,140,3,88,381,843.0,D,843,843,843,843,843,100,2150.4,D,2754,1827,44,1147,4980,301,0.0,D,0,0,0,0,0,11724.0,D,11724,11724,11724,11724,11724,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,D,1,A,A,A,,,,1,1,1
03693502,20,D,,A,,A,,A,2,D,1,1,D,1,D,5,D,2,D,,A,692,D,1,D,40,D,,A,,A,1,D,52,D,,A,1377,D,5,2,D,1,10,D,2,D,,A,,A,,A,18000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1377.0,D,1377,1377,1377,1377,1377,,A,,,,,,100,18000.0,D,18000,18000,18000,18000,18000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,1,A,A,A,,,,1,1,1
03693512,30,D,4500,D,,A,,A,2,D,1,1,D,3,D,8,D,1,D,125,D,800,D,3,D,40,D,,A,,A,3,D,30,D,5000,D,3443,D,1,,A,1,02,D,3,D,,A,,A,,A,45000,D,,A,2,0,D,0,D,,A,,A,2,D,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,4500,D,,A,,A,3443.0,D,3443,3443,3443,3443,3443,,A,,,,,,100,45000.0,D,45000,45000,45000,45000,45000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03693512,31,D,,A,,A,,A,2,D,2,1,D,1,D,6,D,2,D,,A,755,D,3,D,48,D,,A,,A,3,D,52,D,600,D,2448,D,1,2,D,2,10,D,1,D,,A,,A,,A,32000,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2448.0,D,2448,2448,2448,2448,2448,,A,,,,,,100,32000.0,D,32000,32000,32000,32000,32000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,2,
03693512,10,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03693532,38,D,,A,,A,,A,2,D,1,1,D,2,D,5,D,2,D,,A,2100,D,3,D,32,D,,A,,A,1,D,52,D,,A,3290,D,3,2,D,1,07,D,2,D,,A,,A,,A,,C,,A,2,0,D,0,D,,A,,A,,A,07,D,43000,D,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3568.4,D,3754,3411,3722,3328,3627,,A,,,,,,100,46644.8,D,49073,44587,48648,43498,47418,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03693532,17,D,,A,,A,,A,2,D,3,2,D,,A,3,D,,A,,A,,A,,A,,A,,A,3,D,,A,0,D,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,,A,1,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,1,3,1
03693552,60,D,,A,,A,,A,2,D,1,1,D,3,D,5,D,2,D,,A,710,D,3,D,70,D,,A,,A,1,D,43,D,,A,2907,D,1,1,D,1,07,D,1,D,,A,,A,,A,38000,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2907.0,D,2907,2907,2907,2907,2907,,A,,,,,,100,38000.0,D,38000,38000,38000,38000,38000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03693552,50,D,,A,,A,,A,2,D,2,2,D,,A,7,D,,A,,A,,A,3,D,,A,,A,4,D,,A,0,D,,A,,A,1,,A,2,,A,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,6750,D,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,6750.0,D,6750,6750,6750,6750,6750,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,1,2,1
03693562,81,D,,A,,A,,A,,A,1,2,D,,A,3,D,,A,,A,,A,,A,,A,1,D,1,D,,A,0,D,,A,,A,3,,A,1,,A,,A,,A,,A,1333,D,,A,,A,1,,A,17604,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,1333.0,D,1333,1333,1333,1333,1333,100,,A,,,,,,100,,A,,,,,,17604.0,D,17604,17604,17604,17604,17604,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,A,,A,A,A,,,,1,1,
03693562,64,D,,A,,A,,A,2,D,6,1,D,1,D,4,D,2,D,,A,200,D,3,D,36,D,,A,,A,1,D,52,D,,A,765,D,3,2,D,2,09,D,1,D,,A,,A,,A,10000,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,765.0,D,765,765,765,765,765,,A,,,,,,100,10000.0,D,10000,10000,10000,10000,10000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,1,
03693572,33,D,,A,,A,,A,2,D,2,1,D,1,D,4,D,2,D,,A,600,D,3,D,40,D,,A,,A,4,D,52,D,,A,46,D,1,,A,1,11,D,1,D,,A,,A,,A,600,D,,A,1,0,D,0,D,,A,,A,2,D,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,46.0,D,46,46,46,46,46,,A,,,,,,100,600.0,D,600,600,600,600,600,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,1,D,A,D,3,,55,1,3,1
03693572,33,D,,A,,A,,A,2,D,1,1,D,3,D,4,D,2,D,,A,400,D,3,D,40,D,,A,,A,1,D,26,D,,A,61,D,1,,A,2,01,D,1,D,,A,,A,,A,800,D,,A,2,0,D,0,D,,A,,A,2,D,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,61.0,D,61,61,61,61,61,,A,,,,,,100,800.0,D,800,800,800,800,800,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,1,D,A,D,3,,55,1,3,1
