"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20164","03427553",20,3,"1",148,"E","150","D"
"20164","03427553",20,4,"1",15,"E","160","D"
"20164","03427553",20,5,"1",33,"E","170","D"
"20164","03427553",20,6,"1",17,"E","190","D"
"20164","03428483",53,0,"1",.,"H",,"A"
"20164","03428483",53,1,"1",100,"E","120","D"
"20164","03428483",53,2,"1",19,"E","140","D"
"20164","03428483",53,3,"1",687,"E","150","D"
"20164","03428483",53,4,"1",142,"E","160","D"
"20164","03428483",53,5,"1",151,"E","170","D"
"20164","03428483",53,6,"1",101,"E","190","D"
"20164","03440652",23,0,"1",.,"H",,"A"
"20164","03440652",23,1,"1",27,"E","120","D"
"20164","03440652",23,2,"1",5,"E","140","D"
"20164","03440652",23,3,"1",236,"E","150","D"
"20164","03440652",23,4,"1",33,"E","160","D"
"20164","03440652",23,5,"1",17,"E","170","D"
"20164","03440652",23,6,"1",100,"E","180","D"
"20164","03440652",23,7,"1",32,"E","190","D"
"20164","03444952",20,0,"1",.,"H",,"A"
"20164","03444952",20,1,"1",18,"E","100","D"
"20164","03444952",20,2,"1",4,"E","110","D"
"20164","03444952",20,3,"1",27,"E","130","D"
"20164","03444952",20,4,"1",7,"E","200","D"
"20164","03444952",20,5,"1",7,"E","210","D"
"20164","03444952",20,6,"1",7,"E","220","D"
"20164","03445952",58,0,"1",.,"H",,"A"
"20164","03445952",58,1,"1",29,"E","120","D"
"20164","03445952",58,2,"1",11,"E","140","D"
"20164","03445952",58,3,"1",288,"E","150","D"
"20164","03445952",58,4,"1",41,"E","160","D"
"20164","03445952",58,5,"1",20,"E","170","D"
"20164","03445952",58,6,"1",122,"E","180","D"
"20164","03445952",58,7,"1",39,"E","190","D"
"20164","03446012",57,0,"1",.,"H",,"A"
"20164","03446012",57,1,"1",118,"E","100","D"
"20164","03446012",57,2,"1",34,"E","110","D"
"20164","03446012",57,3,"1",50,"E","120","D"
"20164","03446012",57,4,"1",246,"E","130","D"
"20164","03446012",57,5,"1",9,"E","140","D"
"20164","03446012",57,6,"1",393,"E","150","D"
"20164","03446012",57,7,"1",43,"E","160","D"
"20164","03446012",57,8,"1",49,"E","170","D"
"20164","03446012",57,9,"1",133,"E","180","D"
"20164","03446012",57,10,"1",59,"E","190","D"
"20164","03446782",62,0,"1",.,"H",,"A"
"20164","03446782",62,1,"1",32,"E","100","D"
"20164","03446782",62,2,"1",8,"E","110","D"
"20164","03446782",62,3,"1",15,"E","120","D"
"20164","03446782",62,4,"1",63,"E","130","D"
"20164","03446782",62,5,"1",2,"E","140","D"
"20164","03446782",62,6,"1",102,"E","150","D"
"20164","03446782",62,7,"1",14,"E","160","D"
"20164","03446782",62,8,"1",7,"E","170","D"
"20164","03446782",62,9,"1",43,"E","180","D"
"20164","03446782",62,10,"1",14,"E","190","D"
"20164","03447942",28,0,"1",.,"H",,"A"
"20164","03447942",28,1,"1",35,"E","120","D"
"20164","03447942",28,2,"1",7,"E","140","D"
"20164","03447942",28,3,"1",312,"E","150","D"
"20164","03447942",28,4,"1",44,"E","160","D"
"20164","03447942",28,5,"1",22,"E","170","D"
"20164","03447942",28,6,"1",133,"E","180","D"
"20164","03447942",28,7,"1",43,"E","190","D"
"20164","03449992",45,0,"1",.,"H",,"A"
"20164","03449992",45,1,"1",73,"E","120","D"
"20164","03449992",45,2,"1",17,"E","140","D"
"20164","03449992",45,3,"1",457,"E","150","D"
"20164","03449992",45,4,"1",49,"E","160","D"
"20164","03449992",45,5,"1",103,"E","170","D"
"20164","03449992",45,6,"1",55,"E","190","D"
"20164","03449992",45,7,"1",82,"E","200","D"
"20164","03449992",45,8,"1",78,"E","210","D"
"20164","03449992",45,9,"1",86,"E","220","D"
"20164","03450182",24,0,"1",.,"H",,"A"
"20164","03450182",24,1,"1",120,"E","130","D"
"20164","03462492",51,0,"1",.,"H",,"A"
"20164","03462492",51,1,"1",45,"E","120","D"
"20164","03462492",51,2,"1",8,"E","140","D"
"20164","03462492",51,3,"1",286,"E","150","D"
"20164","03462492",51,4,"1",59,"E","160","D"
"20164","03462492",51,5,"1",62,"E","170","D"
"20164","03462492",51,6,"1",40,"E","190","D"
"20164","03463412",20,0,"1",.,"H",,"A"
"20164","03463412",20,1,"1",102,"E","120","D"
"20164","03463412",20,2,"1",12,"E","140","D"
"20164","03463412",20,3,"1",573,"E","150","D"
"20164","03463412",20,4,"1",22,"E","160","D"
"20164","03463412",20,5,"1",45,"E","170","D"
"20164","03463412",20,6,"1",46,"E","190","D"
"20164","03464202",21,0,"1",.,"H",,"A"
"20164","03464202",21,1,"1",81,"E","120","D"
"20164","03464202",21,2,"1",352,"E","130","D"
"20164","03464202",21,3,"1",14,"E","140","D"
"20164","03464202",21,4,"1",573,"E","150","D"
"20164","03464202",21,5,"1",70,"E","160","D"
"20164","03464202",21,6,"1",106,"E","170","D"
"20164","03464202",21,7,"1",45,"E","180","D"
"20164","03464202",21,8,"1",59,"E","190","D"
"20164","03464992",21,0,"1",.,"H",,"A"
"20164","03464992",21,1,"1",7,"E","120","D"
"20164","03464992",21,2,"1",24,"E","150","D"
"20164","03464992",21,3,"1",2,"E","160","D"
"20164","03464992",21,4,"1",4,"E","170","D"
"20164","03464992",21,5,"1",1,"E","180","D"
"20164","03464992",21,6,"1",2,"E","190","D"
"20164","03465472",38,0,"1",.,"H",,"A"
"20164","03465472",38,1,"1",42,"E","100","D"
"20164","03465472",38,2,"1",9,"E","110","D"
"20164","03465472",38,3,"1",12,"E","120","D"
"20164","03465472",38,4,"1",74,"E","130","D"
"20164","03465472",38,5,"1",2,"E","140","D"
"20164","03465472",38,6,"1",119,"E","150","D"
"20164","03465472",38,7,"1",17,"E","160","D"
"20164","03465472",38,8,"1",8,"E","170","D"
"20164","03465472",38,9,"1",51,"E","180","D"
"20164","03465472",38,10,"1",16,"E","190","D"
"20164","03465562",75,0,"1",.,"H",,"A"
"20164","03465562",75,1,"1",17,"E","120","D"
"20164","03465562",75,2,"1",2,"E","140","D"
"20164","03465562",75,3,"1",131,"E","150","D"
"20164","03465562",75,4,"1",18,"E","160","D"
"20164","03465562",75,5,"1",9,"E","170","D"
"20164","03465562",75,6,"1",55,"E","180","D"
"20164","03465562",75,7,"1",18,"E","190","D"
"20164","03469592",54,0,"1",.,"H",,"A"
"20164","03469592",54,1,"1",61,"E","120","D"
"20164","03469592",54,2,"1",301,"E","130","D"
"20164","03469592",54,3,"1",11,"E","140","D"
"20164","03469592",54,4,"1",479,"E","150","D"
"20164","03469592",54,5,"1",53,"E","160","D"
"20164","03469592",54,6,"1",60,"E","170","D"
"20164","03469592",54,7,"1",163,"E","180","D"
"20164","03469592",54,8,"1",72,"E","190","D"
"20164","03469902",35,0,"1",.,"H",,"A"
"20164","03469902",35,1,"1",42,"E","120","D"
"20164","03469902",35,2,"1",10,"E","140","D"
"20164","03469902",35,3,"1",301,"E","150","D"
"20164","03469902",35,4,"1",37,"E","160","D"
"20164","03469902",35,5,"1",56,"E","170","D"
"20164","03469902",35,6,"1",23,"E","180","D"
"20164","03469902",35,7,"1",31,"E","190","D"
"20164","03492663",12,0,"1",.,"H",,"A"
"20164","03492663",12,1,"1",71,"E","100","D"
"20164","03492663",12,2,"1",19,"E","110","D"
"20164","03492663",12,3,"1",31,"E","120","D"
"20164","03492663",12,4,"1",138,"E","130","D"
"20164","03492663",12,5,"1",6,"E","140","D"
"20164","03492663",12,6,"1",214,"E","150","D"
"20164","03492663",12,7,"1",44,"E","160","D"
"20164","03492663",12,8,"1",47,"E","170","D"
"20164","03492663",12,9,"1",30,"E","190","D"
"20164","03494292",39,0,"1",.,"H",,"A"
"20164","03494292",39,1,"1",41,"E","100","D"
"20164","03494292",39,2,"1",10,"E","110","D"
"20164","03494292",39,3,"1",19,"E","120","D"
"20164","03494292",39,4,"1",2,"E","140","D"
"20164","03494292",39,5,"1",130,"E","150","D"
"20164","03494292",39,6,"1",18,"E","160","D"
"20164","03494292",39,7,"1",9,"E","170","D"
"20164","03494292",39,8,"1",55,"E","180","D"
"20164","03494292",39,9,"1",18,"E","190","D"
"20164","03494292",39,10,"1",22,"E","200","D"
"20164","03494292",39,11,"1",31,"E","210","D"
"20164","03494292",39,12,"1",20,"E","220","D"
"20164","03494392",30,0,"1",.,"H",,"A"
"20164","03494392",30,1,"1",43,"E","120","D"
"20164","03494392",30,2,"1",8,"E","140","D"
"20164","03494392",30,3,"1",388,"E","150","D"
"20164","03494392",30,4,"1",55,"E","160","D"
"20164","03494392",30,5,"1",28,"E","170","D"
"20164","03494392",30,6,"1",165,"E","180","D"
"20164","03494392",30,7,"1",53,"E","190","D"
"20164","03495882",29,0,"1",.,"H",,"A"
"20164","03495882",29,1,"1",161,"E","100","D"
"20164","03495882",29,2,"1",44,"E","110","D"
"20164","03495882",29,3,"1",53,"E","120","D"
"20164","03495882",29,4,"1",319,"E","130","D"
"20164","03495882",29,5,"1",11,"E","140","D"
"20164","03495882",29,6,"1",513,"E","150","D"
"20164","03495882",29,7,"1",73,"E","160","D"
"20164","03495882",29,8,"1",37,"E","170","D"
"20164","03495882",29,9,"1",218,"E","180","D"
"20164","03495882",29,10,"1",71,"E","190","D"
"20164","03496872",22,0,"1",.,"H",,"A"
"20164","03496872",22,1,"1",45,"E","100","D"
"20164","03496872",22,2,"1",16,"E","110","D"
"20164","03496872",22,3,"1",20,"E","120","D"
"20164","03496872",22,4,"1",3,"E","140","D"
"20164","03496872",22,5,"1",146,"E","150","D"
"20164","03496872",22,6,"1",17,"E","160","D"
"20164","03496872",22,7,"1",27,"E","170","D"
"20164","03496872",22,8,"1",11,"E","180","D"
"20164","03496872",22,9,"1",15,"E","190","D"
"20164","03497022",44,0,"1",.,"H",,"A"
"20164","03497022",44,1,"1",265,"E","100","D"
"20164","03497022",44,2,"1",73,"E","110","D"
"20164","03497022",44,3,"1",122,"E","120","D"
"20164","03497022",44,4,"1",23,"E","140","D"
"20164","03497022",44,5,"1",833,"E","150","D"
"20164","03497022",44,6,"1",172,"E","160","D"
"20164","03497022",44,7,"1",183,"E","170","D"
"20164","03497022",44,8,"1",118,"E","190","D"
"20164","03497092",40,0,"1",.,"H",,"A"
"20164","03497092",40,1,"1",25,"E","120","D"
"20164","03497092",40,2,"1",4,"E","140","D"
"20164","03497092",40,3,"1",175,"E","150","D"
"20164","03497092",40,4,"1",35,"E","160","D"
"20164","03497092",40,5,"1",37,"E","170","D"
"20164","03497092",40,6,"1",24,"E","190","D"
"20164","03497832",30,0,"1",.,"H",,"A"
"20164","03497832",30,1,"1",30,"E","120","D"
"20164","03497832",30,2,"1",5,"E","140","D"
"20164","03497832",30,3,"1",262,"E","150","D"
"20164","03497832",30,4,"1",37,"E","160","D"
"20164","03497832",30,5,"1",19,"E","170","D"
"20164","03497832",30,6,"1",111,"E","180","D"
"20164","03497832",30,7,"1",36,"E","190","D"
"20164","03497922",20,0,"1",.,"H",,"A"
"20164","03497922",20,1,"1",89,"E","130","D"
"20164","03498132",21,0,"1",.,"H",,"A"
"20164","03498132",21,1,"1",157,"E","100","D"
"20164","03498132",21,2,"1",45,"E","110","D"
"20164","03498132",21,3,"1",66,"E","120","D"
"20164","03498132",21,4,"1",325,"E","130","D"
"20164","03498132",21,5,"1",12,"E","140","D"
"20164","03498132",21,6,"1",513,"E","150","D"
"20164","03498132",21,7,"1",58,"E","160","D"
"20164","03498132",21,8,"1",65,"E","170","D"
"20164","03498132",21,9,"1",176,"E","180","D"
"20164","03498132",21,10,"1",83,"E","190","D"
"20164","03498862",67,0,"1",.,"H",,"A"
"20164","03498862",67,1,"1",12,"E","120","D"
"20164","03498862",67,2,"1",1,"E","140","D"
"20164","03498862",67,3,"1",83,"E","150","D"
"20164","03498862",67,4,"1",12,"E","160","D"
"20164","03498862",67,5,"1",6,"E","170","D"
"20164","03498862",67,6,"1",35,"E","180","D"
"20164","03498862",67,7,"1",11,"E","190","D"
"20164","03500662",40,0,"1",.,"H",,"A"
"20164","03500662",40,1,"1",27,"E","120","D"
"20164","03500662",40,2,"1",5,"E","140","D"
"20164","03500662",40,3,"1",236,"E","150","D"
"20164","03500662",40,4,"1",33,"E","160","D"
"20164","03500662",40,5,"1",17,"E","170","D"
"20164","03500662",40,6,"1",100,"E","180","D"
"20164","03500662",40,7,"1",32,"E","190","D"
"20164","03506421",19,0,"1",.,"H",,"A"
"20164","03506421",19,1,"1",15,"E","100","D"
"20164","03506421",19,2,"1",8,"E","110","D"
"20164","03506421",19,3,"1",6,"E","120","D"
"20164","03506421",19,4,"1",1,"E","140","D"
"20164","03506421",19,5,"1",48,"E","150","D"
"20164","03506421",19,6,"1",5,"E","160","D"
"20164","03506421",19,7,"1",9,"E","170","D"
"20164","03506421",19,8,"1",3,"E","180","D"
"20164","03506421",19,9,"1",5,"E","190","D"
"20164","03507001",33,0,"1",.,"H",,"A"
"20164","03507001",33,1,"1",118,"E","100","D"
"20164","03507001",33,2,"1",32,"E","110","D"
"20164","03507051",24,0,"1",.,"H",,"A"
"20164","03507051",24,1,"1",32,"E","100","D"
"20164","03507051",24,2,"1",9,"E","110","D"
"20164","03507051",24,3,"1",20,"E","120","D"
"20164","03507051",24,4,"1",2,"E","140","D"
"20164","03507051",24,5,"1",104,"E","150","D"
"20164","03507051",24,6,"1",21,"E","160","D"
"20164","03507051",24,7,"1",23,"E","170","D"
"20164","03507051",24,8,"1",14,"E","190","D"
"20164","03509133",56,0,"1",.,"H",,"A"
"20164","03509133",56,1,"1",47,"E","120","D"
"20164","03509133",56,2,"1",14,"E","140","D"
"20164","03509133",56,3,"1",461,"E","150","D"
"20164","03509133",56,4,"1",66,"E","160","D"
"20164","03509133",56,5,"1",33,"E","170","D"
"20164","03509133",56,6,"1",196,"E","180","D"
"20164","03509133",56,7,"1",63,"E","190","D"
"20164","03509471",32,0,"1",.,"H",,"A"
"20164","03509471",32,1,"1",200,"E","130","D"
"20164","03512461",38,0,"1",.,"H",,"A"
"20164","03512461",38,1,"1",118,"E","100","D"
"20164","03512461",38,2,"1",33,"E","110","D"
"20164","03512461",38,3,"1",39,"E","120","D"
"20164","03512461",38,4,"1",234,"E","130","D"
"20164","03512461",38,5,"1",8,"E","140","D"
"20164","03512461",38,6,"1",376,"E","150","D"
"20164","03512461",38,7,"1",53,"E","160","D"
"20164","03512461",38,8,"1",27,"E","170","D"
"20164","03512461",38,9,"1",160,"E","180","D"
"20164","03512461",38,10,"1",52,"E","190","D"
"20164","03513412",39,0,"1",.,"H",,"A"
"20164","03513412",39,1,"1",17,"E","120","D"
"20164","03513412",39,2,"1",2,"E","140","D"
"20164","03513412",39,3,"1",124,"E","150","D"
"20164","03513412",39,4,"1",14,"E","160","D"
"20164","03513412",39,5,"1",22,"E","170","D"
"20164","03513412",39,6,"1",9,"E","180","D"
"20164","03513412",39,7,"1",12,"E","190","D"
"20164","03524491",30,0,"1",.,"H",,"A"
"20164","03524491",30,1,"1",125,"E","100","D"
"20164","03524491",30,2,"1",35,"E","110","D"
"20164","03524491",30,3,"1",52,"E","120","D"
"20164","03524491",30,4,"1",228,"E","130","D"
"20164","03524491",30,5,"1",9,"E","140","D"
"20164","03524491",30,6,"1",327,"E","150","D"
"20164","03524491",30,7,"1",35,"E","160","D"
"20164","03524491",30,8,"1",74,"E","170","D"
"20164","03524491",30,9,"1",39,"E","190","D"
"20164","03524491",30,10,"1",59,"E","200","D"
"20164","03524491",30,11,"1",56,"E","210","D"
"20164","03524491",30,12,"1",61,"E","220","D"
"20164","03526331",11,0,"1",.,"H",,"A"
"20164","03526331",11,1,"1",130,"E","120","D"
"20164","03526331",11,2,"1",24,"E","140","D"
"20164","03526331",11,3,"1",1008,"E","150","D"
"20164","03526331",11,4,"1",113,"E","160","D"
"20164","03526331",11,5,"1",127,"E","170","D"
"20164","03526331",11,6,"1",345,"E","180","D"
"20164","03526331",11,7,"1",153,"E","190","D"
"20164","03528191",25,0,"1",.,"H",,"A"
"20164","03528191",25,1,"1",16,"E","120","D"
"20164","03528191",25,2,"1",2,"E","140","D"
"20164","03528191",25,3,"1",85,"E","150","D"
"20164","03528191",25,4,"1",17,"E","160","D"
"20164","03528191",25,5,"1",18,"E","170","D"
"20164","03528191",25,6,"1",12,"E","190","D"
"20164","03528251",8,0,"1",.,"H",,"A"
"20164","03528251",8,1,"1",94,"E","100","D"
"20164","03528251",8,2,"1",33,"E","110","D"
"20164","03528251",8,3,"1",61,"E","120","D"
"20164","03528251",8,4,"1",186,"E","130","D"
"20164","03528251",8,5,"1",7,"E","140","D"
"20164","03528251",8,6,"1",351,"E","150","D"
"20164","03528251",8,7,"1",13,"E","160","D"
"20164","03528251",8,8,"1",27,"E","170","D"
"20164","03528251",8,9,"1",28,"E","190","D"
"20164","03528891",23,0,"1",.,"H",,"A"
"20164","03528891",23,1,"1",37,"E","120","D"
"20164","03528891",23,2,"1",6,"E","140","D"
"20164","03528891",23,3,"1",255,"E","150","D"
"20164","03528891",23,4,"1",28,"E","160","D"
"20164","03528891",23,5,"1",32,"E","170","D"
"20164","03528891",23,6,"1",87,"E","180","D"
"20164","03528891",23,7,"1",39,"E","190","D"
"20164","03529161",27,0,"1",.,"H",,"A"
"20164","03529161",27,1,"1",188,"E","100","D"
"20164","03529161",27,2,"1",51,"E","110","D"
"20164","03529161",27,3,"1",93,"E","120","D"
"20164","03529161",27,4,"1",372,"E","130","D"
"20164","03529161",27,5,"1",15,"E","140","D"
"20164","03529161",27,6,"1",613,"E","150","D"
"20164","03529161",27,7,"1",75,"E","160","D"
"20164","03529161",27,8,"1",113,"E","170","D"
"20164","03529161",27,9,"1",48,"E","180","D"
"20164","03529161",27,10,"1",63,"E","190","D"
"20164","03529161",27,11,"1",96,"E","200","D"
"20164","03529161",27,12,"1",120,"E","210","D"
"20164","03529161",27,13,"1",153,"E","220","D"
"20164","03530471",25,0,"1",.,"H",,"A"
"20164","03530471",25,1,"1",23,"E","120","D"
"20164","03530471",25,2,"1",4,"E","140","D"
"20164","03530471",25,3,"1",161,"E","150","D"
"20164","03530471",25,4,"1",5,"E","160","D"
"20164","03530471",25,5,"1",28,"E","170","D"
"20164","03530471",25,6,"1",160,"E","180","D"
"20164","03530471",25,7,"1",13,"E","190","D"
"20164","03532791",31,0,"1",.,"H",,"A"
"20164","03532791",31,1,"1",23,"E","120","D"
"20164","03532791",31,2,"1",3,"E","140","D"
"20164","03532791",31,3,"1",138,"E","150","D"
"20164","03532791",31,4,"1",17,"E","160","D"
"20164","03532791",31,5,"1",25,"E","170","D"
"20164","03532791",31,6,"1",10,"E","180","D"
"20164","03532791",31,7,"1",14,"E","190","D"
"20164","03533931",38,0,"1",.,"H",,"A"
"20164","03533931",38,1,"1",23,"E","100","D"
"20164","03533931",38,2,"1",5,"E","110","D"
"20164","03533931",38,3,"1",42,"E","130","D"
"20164","03534171",18,0,"1",.,"H",,"A"
"20164","03534171",18,1,"1",86,"E","100","D"
"20164","03534171",18,2,"1",20,"E","110","D"
"20164","03534171",18,3,"1",27,"E","120","D"
"20164","03534171",18,4,"1",5,"E","140","D"
"20164","03534171",18,5,"1",260,"E","150","D"
"20164","03534171",18,6,"1",37,"E","160","D"
"20164","03534171",18,7,"1",18,"E","170","D"
"20164","03534171",18,8,"1",111,"E","180","D"
"20164","03534171",18,9,"1",36,"E","190","D"
"20164","03534611",41,0,"1",.,"H",,"A"
"20164","03534611",41,1,"1",222,"E","100","D"
"20164","03534611",41,2,"1",54,"E","110","D"
"20164","03534611",41,3,"1",71,"E","120","D"
"20164","03534611",41,4,"1",427,"E","130","D"
"20164","03534611",41,5,"1",15,"E","140","D"
"20164","03534611",41,6,"1",686,"E","150","D"
"20164","03534611",41,7,"1",98,"E","160","D"
"20164","03534611",41,8,"1",49,"E","170","D"
"20164","03534611",41,9,"1",292,"E","180","D"
"20164","03534611",41,10,"1",95,"E","190","D"
"20164","03534611",41,11,"1",117,"E","200","D"
"20164","03534611",41,12,"1",168,"E","210","D"
"20164","03534611",41,13,"1",106,"E","220","D"
"20164","03545861",23,0,"1",.,"H",,"A"
"20164","03545861",23,1,"1",14,"E","120","D"
"20164","03545861",23,2,"1",2,"E","140","D"
"20164","03545861",23,3,"1",80,"E","150","D"
"20164","03545861",23,4,"1",16,"E","160","D"
"20164","03545861",23,5,"1",17,"E","170","D"
"20164","03545861",23,6,"1",11,"E","190","D"
"20164","03546341",63,0,"1",.,"H",,"A"
"20164","03546341",63,1,"1",114,"E","120","D"
"20164","03546341",63,2,"1",20,"E","140","D"
"20164","03546341",63,3,"1",845,"E","150","D"
"20164","03546341",63,4,"1",95,"E","160","D"
"20164","03546341",63,5,"1",107,"E","170","D"
"20164","03546341",63,6,"1",290,"E","180","D"
"20164","03546341",63,7,"1",129,"E","190","D"
"20164","03546941",43,0,"1",.,"H",,"A"
"20164","03546941",43,1,"1",50,"E","120","D"
"20164","03546941",43,2,"1",9,"E","140","D"
"20164","03546941",43,3,"1",329,"E","150","D"
"20164","03546941",43,4,"1",68,"E","160","D"
"20164","03546941",43,5,"1",72,"E","170","D"
"20164","03546941",43,6,"1",47,"E","190","D"
"20164","03548021",33,0,"1",.,"H",,"A"
"20164","03548021",33,1,"1",7,"E","120","D"
"20164","03548021",33,2,"1",1,"E","140","D"
"20164","03548021",33,3,"1",47,"E","150","D"
"20164","03548021",33,4,"1",6,"E","160","D"
"20164","03548021",33,5,"1",3,"E","170","D"
"20164","03548021",33,6,"1",20,"E","180","D"
"20164","03548021",33,7,"1",6,"E","190","D"
"20164","03549832",29,0,"1",.,"H",,"A"
"20164","03549832",29,1,"1",342,"E","100","D"
"20164","03549832",29,2,"1",85,"E","110","D"
"20164","03549832",29,3,"1",117,"E","120","D"
"20164","03549832",29,4,"1",24,"E","140","D"
"20164","03549832",29,5,"1",1086,"E","150","D"
"20164","03549832",29,6,"1",155,"E","160","D"
"20164","03549832",29,7,"1",78,"E","170","D"
"20164","03549832",29,8,"1",463,"E","180","D"
"20164","03549832",29,9,"1",150,"E","190","D"
"20164","03550531",41,0,"1",.,"H",,"A"
"20164","03550531",41,1,"1",33,"E","120","D"
"20164","03550531",41,2,"1",5,"E","140","D"
"20164","03550531",41,3,"1",215,"E","150","D"
"20164","03550531",41,4,"1",26,"E","160","D"
"20164","03550531",41,5,"1",40,"E","170","D"
"20164","03550531",41,6,"1",17,"E","180","D"
"20164","03550531",41,7,"1",22,"E","190","D"
"20164","03550861",24,0,"1",.,"H",,"A"
"20164","03550861",24,1,"1",106,"E","100","D"
"20164","03550861",24,2,"1",31,"E","110","D"
"20164","03550861",24,3,"1",45,"E","120","D"
"20164","03550861",24,4,"1",8,"E","140","D"
"20164","03550861",24,5,"1",354,"E","150","D"
"20164","03550861",24,6,"1",39,"E","160","D"
"20164","03550861",24,7,"1",44,"E","170","D"
"20164","03550861",24,8,"1",119,"E","180","D"
"20164","03550861",24,9,"1",53,"E","190","D"
"20164","03550861",24,10,"1",59,"E","200","D"
"20164","03550861",24,11,"1",84,"E","210","D"
"20164","03550861",24,12,"1",58,"E","220","D"
"20164","03553061",24,0,"1",.,"H",,"A"
"20164","03553061",24,1,"1",41,"E","100","D"
"20164","03553061",24,2,"1",9,"E","110","D"
"20164","03555251",18,0,"1",.,"H",,"A"
"20164","03555251",18,1,"1",31,"E","100","D"
"20164","03555251",18,2,"1",9,"E","110","D"
"20164","03555251",18,3,"1",21,"E","120","D"
"20164","03555251",18,4,"1",65,"E","130","D"
"20164","03555251",18,5,"1",2,"E","140","D"
"20164","03555251",18,6,"1",101,"E","150","D"
"20164","03555251",18,7,"1",20,"E","160","D"
"20164","03555251",18,8,"1",22,"E","170","D"
"20164","03555251",18,9,"1",14,"E","190","D"
"20164","03555251",18,10,"1",19,"E","200","D"
"20164","03555251",18,11,"1",25,"E","210","D"
"20164","03555251",18,12,"1",10,"E","220","D"
"20164","03555341",42,0,"1",.,"H",,"A"
"20164","03555341",42,1,"1",141,"E","120","D"
"20164","03555341",42,2,"1",25,"E","140","D"
"20164","03555341",42,3,"1",1057,"E","150","D"
"20164","03555341",42,4,"1",119,"E","160","D"
"20164","03555341",42,5,"1",134,"E","170","D"
"20164","03555341",42,6,"1",363,"E","180","D"
"20164","03555341",42,7,"1",161,"E","190","D"
"20164","03555681",63,0,"1",.,"H",,"A"
"20164","03555681",63,1,"1",37,"E","100","D"
"20164","03555681",63,2,"1",9,"E","110","D"
"20164","03555681",63,3,"1",12,"E","120","D"
"20164","03555681",63,4,"1",74,"E","130","D"
"20164","03555681",63,5,"1",7,"E","140","D"
"20164","03555681",63,6,"1",119,"E","150","D"
"20164","03555681",63,7,"1",17,"E","160","D"
"20164","03555681",63,8,"1",8,"E","170","D"
"20164","03555681",63,9,"1",51,"E","180","D"
"20164","03555681",63,10,"1",16,"E","190","D"
"20164","03555741",29,0,"1",.,"H",,"A"
"20164","03555741",29,1,"1",37,"E","120","D"
"20164","03555741",29,2,"1",163,"E","130","D"
"20164","03555741",29,3,"1",6,"E","140","D"
"20164","03555741",29,4,"1",257,"E","150","D"
"20164","03555741",29,5,"1",29,"E","160","D"
"20164","03555741",29,6,"1",32,"E","170","D"
"20164","03555741",29,7,"1",88,"E","180","D"
"20164","03555741",29,8,"1",39,"E","190","D"
"20164","03555741",29,9,"1",44,"E","200","D"
"20164","03555741",29,10,"1",62,"E","210","D"
"20164","03555741",29,11,"1",43,"E","220","D"
"20171","03390804",61,0,"1",.,"H",,"A"
"20171","03390804",61,1,"1",105,"E","100","D"
"20171","03390804",61,2,"1",34,"E","110","D"
"20171","03390804",61,3,"1",264,"E","130","D"
"20171","03390804",61,4,"1",58,"E","200","D"
"20171","03390804",61,5,"1",83,"E","210","D"
"20171","03390804",61,6,"1",106,"E","220","D"
"20171","03391284",33,0,"1",.,"H",,"A"
"20171","03391284",33,1,"1",25,"E","120","D"
"20171","03391284",33,2,"1",3,"E","140","D"
"20171","03391284",33,3,"1",173,"E","150","D"
"20171","03391284",33,4,"1",38,"E","160","D"
"20171","03391284",33,5,"1",21,"E","170","D"
"20171","03391284",33,6,"1",114,"E","180","D"
"20171","03391284",33,7,"1",26,"E","190","D"
"20171","03392234",61,0,"1",.,"H",,"A"
"20171","03392234",61,1,"1",3,"E","100","D"
"20171","03392234",61,2,"1",1,"E","120","D"
"20171","03392234",61,3,"1",15,"E","150","D"
"20171","03392234",61,4,"1",2,"E","160","D"
"20171","03392234",61,5,"1",1,"E","170","D"
"20171","03392234",61,6,"1",7,"E","180","D"
"20171","03392234",61,7,"1",1,"E","190","D"
"20171","03392384",50,0,"1",.,"H",,"A"
"20171","03392384",50,1,"1",47,"E","100","D"
"20171","03392384",50,2,"1",12,"E","110","D"
"20171","03392384",50,3,"1",22,"E","120","D"
"20171","03392384",50,4,"1",99,"E","130","D"
"20171","03392384",50,5,"1",3,"E","140","D"
"20171","03392384",50,6,"1",148,"E","150","D"
"20171","03392384",50,7,"1",32,"E","160","D"
"20171","03392384",50,8,"1",18,"E","170","D"
"20171","03392384",50,9,"1",97,"E","180","D"
"20171","03392384",50,10,"1",22,"E","190","D"
"20171","03392614",33,0,"1",.,"H",,"A"
"20171","03392614",33,1,"1",53,"E","120","D"
"20171","03392614",33,2,"1",9,"E","140","D"
"20171","03392614",33,3,"1",414,"E","150","D"
"20171","03392614",33,4,"1",92,"E","160","D"
"20171","03392614",33,5,"1",50,"E","170","D"
"20171","03392614",33,6,"1",273,"E","180","D"
"20171","03392614",33,7,"1",64,"E","190","D"
"20171","03393454",61,0,"1",.,"H",,"A"
"20171","03393454",61,1,"1",23,"E","100","D"
"20171","03393454",61,2,"1",7,"E","110","D"
"20171","03393454",61,3,"1",16,"E","120","D"
"20171","03393454",61,4,"1",1,"E","140","D"
